order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12
70839,14677,104110,18747,258051,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258055,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258056,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258060,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258064,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258065,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258067,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258068,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258069,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258074,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258075,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258086,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258087,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258089,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258094,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258095,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258096,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258097,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258098,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258101,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258103,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258105,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258111,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258113,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258117,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258120,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258121,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258123,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258134,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258135,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258136,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258139,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258147,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258148,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258150,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258151,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258153,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258154,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258155,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258156,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258158,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258159,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258160,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258163,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258165,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258166,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258167,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258168,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258173,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258177,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258178,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258180,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258181,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258183,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258185,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258189,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258196,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258198,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258201,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258203,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258206,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258207,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258214,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258215,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258216,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258218,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258220,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258222,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258224,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258225,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258227,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258228,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258231,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258232,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258233,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258235,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258236,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258238,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258241,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258242,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258245,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258246,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258247,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258248,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258249,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258252,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258255,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258257,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258258,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258259,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258261,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258263,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258264,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258265,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258266,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258267,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258268,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258269,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258270,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258271,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258272,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258273,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258274,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258275,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258276,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258277,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258278,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258279,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258280,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258281,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258282,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258283,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258284,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258285,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258286,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258287,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258288,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258289,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258290,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258291,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258292,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258293,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258294,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258295,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258296,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258297,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258298,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258299,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258300,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258301,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258302,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258303,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258304,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258305,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258306,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258307,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258308,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258309,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258310,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258311,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258313,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258314,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258315,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258316,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258317,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258318,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258319,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258320,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258321,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258322,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258323,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258324,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258325,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258326,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258327,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258328,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258329,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258330,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258331,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258333,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258334,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258335,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258336,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258338,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258339,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258340,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258341,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258342,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258343,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258344,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258345,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258346,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258347,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258348,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258350,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258351,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258352,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258353,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258354,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258355,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258356,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258357,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258358,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258359,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258360,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258361,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258362,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258363,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258364,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258365,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258366,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258368,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258369,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258370,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258371,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258372,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258373,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258374,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258375,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258377,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258378,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258379,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258380,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258381,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258383,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258384,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258385,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258386,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258387,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258388,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258389,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258390,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258391,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258392,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258393,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258394,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258395,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258396,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258397,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258398,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258399,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258400,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258401,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258402,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258403,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258404,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258405,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258406,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258407,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258408,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258409,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258410,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258411,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258412,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258413,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258414,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258415,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258416,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258417,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258418,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258420,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258421,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258422,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258423,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258424,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258425,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258426,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258427,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258428,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258429,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258430,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258431,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258432,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258433,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258434,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258435,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258436,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258437,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258438,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258439,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258440,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258441,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258442,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258443,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258444,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258445,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258446,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258447,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258448,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258449,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258450,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258451,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258453,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258454,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258455,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258456,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258457,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258458,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258459,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258460,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258461,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258462,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258463,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258464,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258465,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258466,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258468,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258469,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258470,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258471,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258472,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258474,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258475,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258477,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258478,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258479,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258480,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258481,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258482,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258483,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258484,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258485,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258486,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258487,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258488,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258489,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258490,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258491,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258492,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258493,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258494,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258495,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258497,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258498,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258499,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258500,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258501,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258502,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258503,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258504,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258505,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258506,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258507,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258508,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258509,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258511,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258512,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258513,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258515,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258516,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258517,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258518,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258519,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258520,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258521,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258522,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258523,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258524,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258525,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258526,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258527,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258528,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258529,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258530,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258531,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258532,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258533,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258534,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258536,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258537,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258538,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258540,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258541,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258542,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258543,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258544,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258545,NA,NA,NA,NA,NA,NA,NA,NA
