geneid_symbol,pvn_A14_log2FC,pvn_L14_log2FC,pvn_A3_log2FC,pvn_L3_log2FC,PVN_14A1,PVN_14A2,PVN_14A3,PVN_14L1,PVN_14L3_b1,PVN_14L4,PVN_3A1_b1,PVN_3A2,PVN_3A3_b1,PVN_3L1_b1,PVN_3L2_b1,PVN_3L3,PVN_naive1,PVN_naive2,PVN_naive3
Ficd,-2.05450111311494,-1.63338464189971,-0.662985237625245,0.0190766603512531,3.201175,3.8244,10.168261,4.286256,5.01763,2.701168,8.398417,6.455772,3.351822,13.474682,4.740534,7.327491,13.29768,7.125761,6.341131
Zfp943,-1.13434470721301,-1.43672048034626,-0.399274684844679,-0.759016553577709,13.889064,11.758421,18.157903,11.262863,13.106257,9.804194,23.118045,18.17715,19.616102,18.015985,18.126215,19.259596,30.489111,20.740758,24.356349
Zfp952,-2.16492583511929,-0.523529023090444,-0.587236588250199,-0.00299937837395134,2.694905,17.475512,13.410146,8.407234,15.212792,9.997332,8.044059,13.120346,6.432907,12.060024,11.624105,11.089483,12.085123,6.015319,5.839534
Phgdh,-0.268803634237347,-0.395148143019468,-0.548801237578351,-0.0304387701164448,90.589661,46.131011,116.692823,82.993704,100.822137,53.181054,74.608955,98.144217,85.588274,106.864537,190.818775,118.367236,109.143177,107.219885,50.782297
Cbx7,-1.6850614079034,-0.872945799040114,-0.867378316331638,-0.3457202553874,11.360604,6.407221,30.043066,19.94677,28.431723,30.655601,20.023895,41.597408,31.110744,28.746388,25.328268,30.497581,36.530486,31.214964,17.605186
Mapk14,-0.762438689515065,-0.774490926891728,0.0170972378359191,-0.333395342393703,157.852035,151.23938,167.243971,156.538836,275.493673,98.853058,270.965427,205.806808,183.385807,212.522591,268.717012,181.947595,267.773195,164.520785,169.187418
Thoc7,-0.446535428602884,0.0594299772951087,0.598593579563849,-0.778146335387224,20.755056,201.781451,37.598139,29.473701,40.884527,18.053707,42.829114,39.646792,30.447875,16.492978,39.97183,32.305569,28.284237,35.171118,85.059215
Ggcx,-0.31930826302428,-0.450747758758627,0.19285730005101,1.00558808899084,16.854498,35.635573,25.952956,15.38681,40.308342,9.776443,24.037706,17.593658,25.42081,42.223027,25.66288,14.303335,21.029899,24.274923,20.222531
Kdm3a,0.445998904148301,0.568080487499032,-0.64584000778944,1.2147261163621,95.094114,93.046122,86.484006,103.491303,48.774495,104.308341,44.614638,76.284856,73.02184,162.018119,100.486223,106.168895,69.806295,126.982417,67.170237
Tcf4,-1.57103329421886,-1.23411259933518,-0.853102232330993,-0.372716518517124,79.801624,134.138789,90.511827,100.794066,141.726891,118.315254,131.25943,97.830805,173.184014,183.122211,136.083911,127.150666,237.104543,108.048096,102.895554
Usp21,-1.29648908207457,-1.37416972909215,-1.63393270081058,-1.2659697075929,80.590711,36.764948,69.989472,76.36613,95.385857,36.375312,63.782911,93.016392,68.535254,82.313721,80.486318,91.384303,197.95528,66.329973,139.102149
Nrd1,0.442462508861736,-0.251880750598484,0.277909089973328,0.36681186470929,83.993247,106.699276,47.449112,51.907035,96.437073,63.469484,74.939166,56.449131,78.544118,79.702374,82.550962,98.774498,61.808739,70.418555,75.401092
Cstf2t,-0.88200995876675,-1.00286469439358,-0.923324922188303,-0.598521669005735,13.97582,13.005358,17.23554,12.85276,9.51672,1.969009,13.581266,16.065558,18.658078,17.010449,16.435699,17.531029,25.756613,13.47125,8.392536
Shisa7,-1.60469020184464,-0.130029749878946,-0.838146448961226,-2.26990863140039,1.650189,5.239004,1.111017,4.586176,2.361096,1.761852,2.807284,2.707197,1.448847,1.040598,2.715506,6.97726,5.018727,1.509053,0.84473
3110082I17Rik,-1.18918292308306,-1.23662282140692,-0.469514061377659,-0.652190724394815,14.265241,12.046873,21.34235,13.803788,22.302047,12.703099,23.492056,22.071833,14.51264,20.698071,8.691763,24.633362,32.528111,18.091579,8.900057
Smagp,-0.432968073566751,-0.779714255050384,0.135207778124641,-0.423609493665032,43.412077,25.391937,32.221748,34.137331,37.847545,30.863386,64.364817,38.35916,50.328236,43.694601,42.964453,48.104538,58.606656,47.014649,48.118486
Ier2,-0.139100215563582,0.157287137685883,0.525279699008941,0.262746528240528,1172.107884,985.281721,1541.135802,1439.425098,1841.0259,867.199997,1857.658461,1296.467003,2504.134641,1548.586649,1567.758828,1718.724213,1290.746406,1333.85245,1353.125917
Eif3k,-0.623491941725115,-0.715194586452426,0.0821845266447705,-0.833515834828146,92.889361,151.753509,115.37229,87.168732,147.520402,73.283862,151.494114,106.73282,122.294155,80.304981,101.667044,59.090067,143.105311,84.891172,90.448629
Tanc2,-0.546421803482039,-0.389382873145164,-1.30180113227398,0.0763793201684259,211.598858,164.91424,228.901051,235.931945,170.40031,232.512593,125.349176,192.047159,259.52418,325.833054,256.405338,277.489885,309.031445,285.992243,162.446258
Zfand2a,0.776230848159731,-0.244384127709799,0.116346726299298,-0.637175105065389,93.242439,46.079947,59.096662,45.959776,43.634057,24.399465,59.015856,30.820149,45.496256,35.00548,44.843076,41.265148,54.443352,50.554726,28.3625
Zfp472,-2.4321728828179,-0.689569655478489,-0.746763098723625,-0.301751668094879,1.724748,0,6.35677,5.77167,6.315301,3.630086,5.547337,7.43153,3.513507,7.551728,6.259439,8.778633,9.308563,4.10768,1.164131
Rpia,-0.0709159912636034,-0.894077111143967,1.48091044236477,-0.234701149956134,22.505597,34.228316,19.749275,12.720212,25.379227,23.646656,65.983727,38.115177,18.047622,20.090294,28.114429,23.014978,23.639505,20.802125,29.500024
Sh3pxd2a,-0.347757282164931,-0.470990565670585,-1.66972209517204,-0.431449989670266,29.507986,22.726334,31.781505,27.092099,33.047622,19.212036,11.802894,28.453076,38.320683,27.844893,34.245337,27.154147,37.551297,28.77844,28.645287
Dennd4a,-0.00824001596701537,-0.599907228231846,-0.896836005826701,0.0319839416785356,171.848922,204.784371,183.393304,114.034755,113.494078,172.878284,92.822394,124.228214,178.587039,176.707682,169.407471,127.403269,172.833253,162.692632,162.078154
Aldh7a1,-0.98926069423442,-1.04265892925504,-0.721218747043273,-0.826045613729533,20.827282,1.905853,20.920601,20.070497,20.446881,3.46247,25.079638,19.278824,25.869462,23.32197,22.239775,23.660496,41.345642,23.630117,19.170734
Plxnb1,-4.5066949727396,0.0640521041924927,-3.76731812402424,-0.505044542657532,0.35606,0,12.208154,8.461652,0,6.717217,0.594426,1.977617,0.693631,5.703481,4.398908,1.834398,8.094193,1.478235,0
BC048403,-2.08153398730176,-1.25344179124618,-0.41737383581744,-0.646021058453958,1.35664,0,5.760258,2.408492,4.270306,6.755683,4.299587,4.388186,1.688022,3.669417,6.691471,31.068949,5.742074,8.370901,1.735296
Mast1,0.919252351628073,0.60661172630517,1.43664221652917,0.531722891661643,14.754622,9.735602,20.276952,11.87993,2.61236,15.099177,21.119224,9.458411,16.915308,11.278987,11.723927,20.41738,7.801993,14.564948,23.887201
B430305J03Rik,-0.694012935624651,-0.613727084576274,0.522315893042407,0.925927479221701,2.038251,0,2.181424,2.154895,11.508605,3.236326,4.735972,5.321973,2.592493,6.264816,4.381237,3.206046,3.297436,2.844684,2.173822
Dusp7,-1.79646312059799,-0.709114906363276,-0.662812560402901,-0.176217414914859,38.019359,59.577278,99.234361,80.784719,71.668429,71.33606,83.419506,102.900459,111.844615,116.881923,106.439552,107.482052,132.066928,79.372777,94.564103
Tmem39b,-0.266576757780702,0.469591473345314,-0.122114788156037,1.36213418120492,12.727106,18.467677,27.521488,21.200123,19.311509,23.038568,14.067504,18.019381,15.160734,39.356866,35.825437,14.4208,15.310073,15.992727,29.366863
Chd8,-1.26926635524643,-0.462443616849735,-0.685778152565427,-0.350588070835799,47.374302,81.716925,55.873811,82.874452,100.561016,80.462065,70.988872,89.461656,133.305639,89.555558,94.507843,150.942719,114.190525,119.153535,69.636882
Chchd3,-0.277423889487782,-0.212074127106544,-1.98787553235672,-0.747508732933085,31.738629,117.67553,29.876918,33.209352,51.14755,36.025327,9.698195,18.028936,26.80131,22.912819,29.477463,26.004903,38.46813,32.441215,11.226811
Lysmd1,0.0940002916218986,0.275501610280753,-0.444150523510176,0.663755321114812,12.316574,18.699935,14.817178,13.967776,17.252449,10.801928,8.481846,19.609056,18.770246,18.28114,18.519279,17.202386,11.53966,12.222752,10.006743
Ubxn7,0.345532749661219,0.195691024258882,0.117982412972619,0.0938405734501462,15.015318,134.053636,17.013399,13.534047,9.35158,12.246683,12.824341,18.20398,16.668242,12.611526,20.822793,14.960991,11.817315,19.622252,30.922843
Exoc6,0.25253397793681,0.251452073074878,0.728886034598785,0.799970066555741,22.261406,38.959814,28.709505,22.244718,41.001487,25.817621,30.970545,35.88191,25.926373,32.534735,33.838206,21.403812,18.686686,30.394954,29.598724
Grwd1,0.124551951278472,-0.297712685089893,-0.50778853338426,-0.109361255591276,11.484888,7.041907,9.57272,8.570624,16.917685,1.987289,7.409234,15.736796,15.424532,9.765891,11.573243,7.93321,10.53496,9.920479,9.932745
Camk2d,-0.220297261906662,-0.424741169539839,-0.494444037999294,-0.776662901220567,66.842325,69.725739,53.822493,58.010659,100.075628,54.020356,55.274541,68.705794,69.977388,45.453654,66.645546,62.261716,77.869544,76.364412,55.726102
H2-T24,0.598124835318753,-0.663774375850049,-0.706546949338107,-0.592004123931006,56.941946,49.389368,23.902628,23.744487,28.53986,16.492432,23.050851,25.765318,20.683051,24.955587,45.262513,24.891271,37.616535,42.835712,26.317835
Nudcd3,-0.775724680517145,-0.575069736544938,-0.633170481562673,-0.480370671709873,26.913499,27.597999,27.649022,30.92953,37.250899,34.997929,29.708673,52.035023,34.421545,33.027871,36.903972,43.474044,46.077251,37.692857,33.049259
Txlna,0.37297026902339,0.0560588479956265,1.43727101705302,0.553603569571441,56.40374,31.793197,80.808707,45.280171,66.926029,43.801977,117.949024,77.500218,73.828492,63.926944,54.898507,91.800069,43.554463,63.348688,63.934928
Fpgt,-0.342306332051456,-1.22189069851507,-1.64831038229078,-0.895633453562779,11.312932,0,8.809639,6.14885,9.745639,15.505778,4.575397,9.183975,3.618407,7.709161,12.451251,8.421032,14.342328,9.751839,22.94932
Srcap,-0.0477065014401486,-0.11460896921817,-0.555434048754933,-0.142621360693283,69.840971,74.299726,55.545871,66.676166,29.376351,59.669452,49.121209,72.098111,77.179794,65.394022,81.716507,92.883897,72.189055,79.55444,48.889842
Slc39a8,-0.424355031381553,-0.932471402257038,-0.585468143917212,-0.0584772693007368,16.864111,14.596342,10.360013,11.857829,21.626655,6.921683,15.082161,13.796839,9.115263,21.732197,14.820847,9.935947,22.631172,14.569498,7.883034
Ech1,-0.451608783471938,-0.060270560920881,0.0938808209439174,0.154962354938067,57.850405,126.464625,76.529745,75.877139,47.212081,37.682061,84.433567,60.526584,58.913807,88.085112,77.615981,63.117764,79.114155,61.567271,91.608795
Mat2a,1.22120143908247,0.795457390512828,0.722761532813179,1.29146262726897,507.541471,563.389962,351.35494,377.841629,405.9025,400.443443,359.274316,255.865551,462.122611,532.871213,706.976968,405.477733,217.697414,500.889088,381.393407
Cyhr1,0.183818004697984,0.0275053524782477,-0.17773789595501,0.335511252593181,62.275575,39.901979,66.052899,55.880843,67.911149,36.738363,48.47062,71.397754,59.152506,69.180224,62.034848,71.277711,54.825552,55.751449,72.886397
Adnp2,-0.585131530066603,-0.680736181196723,-0.569151136400863,-0.481200835785089,12.184671,3.896209,10.699795,11.403389,12.644331,9.439522,12.320388,15.692696,15.746535,13.094836,16.348087,12.369356,18.279148,13.371588,12.490197
Stum,Inf,Inf,Inf,Inf,0.476951,0,6.550999,4.467831,1.302182,2.884823,0.398284,1.2125,0.911052,0.971806,0,2.009012,0,2.540713,1.20876
Lgals4,-1.80873972083191,-1.47837742382121,-1.3377234278017,0.201465546550881,13.582977,4.277089,11.863533,17.078272,19.797091,20.251035,18.827168,17.855103,9.1156,54.717601,30.423907,12.454544,47.586074,14.628417,0.710421
Zfp14,-1.29213471121568,-0.221673160739293,-1.11443709143965,-0.207115832413256,3.672579,0,4.164323,7.712802,11.702138,8.743952,4.153971,8.870975,5.993894,7.791021,12.057451,8.537202,8.993784,10.258598,6.734833
Ndst1,-0.380469282649448,1.01068788245589,-0.104570251428837,1.11718810738581,9.890341,15.957883,19.029266,25.941274,41.092061,17.548181,11.974714,52.120522,32.520183,27.928722,46.824366,28.035155,12.874902,25.129702,30.950208
Nt5dc3,0.680215677443772,0.125414662231415,-0.16930776758127,0.342864652442383,11.960026,25.4426,7.747881,8.141799,3.316775,29.576217,6.637432,9.144345,7.249819,9.46628,9.572892,9.0515,7.463917,7.895929,6.036007
Ercc6,-1.02674120266376,0.161063994923446,-0.287670961258446,-0.898800743570213,5.461626,13.960298,10.196511,12.441907,11.306991,11.552229,9.115999,15.474894,9.326961,5.968097,10.424893,14.867839,11.127609,18.4753,9.504514
Utp18,0.482049548598092,0.683148757754789,0.649254714482623,-0.104487934367517,24.271862,64.995579,14.0595,27.902299,14.591127,30.208694,27.254415,16.19082,13.308231,16.163586,32.383444,13.45749,17.377677,22.698751,16.454194
Capn12,-0.646795085242682,0.127870891945224,0.72957228827988,-0.213906251426652,2.674999,0,0.616346,4.576372,0,5.028223,6.944668,3.669925,3.349207,3.611072,4.081271,3.114014,4.188209,2.654949,3.009364
1810037I17Rik,2.2594580535921,1.87068925301128,2.75331253883316,1.45163999511339,43.637231,15.348093,20.607727,33.329294,16.268124,12.74482,61.450044,35.11717,20.516303,24.927557,31.625151,45.007021,9.113654,25.087888,11.368048
Slc25a40,-0.298264110952335,-0.996655943182531,-0.811948107236496,-0.454042028368678,13.151232,20.890565,17.697537,8.104562,3.111667,6.116589,9.211538,5.164578,4.849318,11.80518,4.40514,8.661081,16.171596,6.736359,5.962719
Skp2,-0.769854539463175,0.289960968843365,-1.33348163024385,-1.44724345376435,3.960507,2.508274,8.283633,8.25633,0,12.582185,2.679675,6.09987,5.458918,2.476489,5.128062,0.57343,6.753052,5.42098,0
Syne3,Inf,Inf,Inf,NA,0.997785,0,0.879278,0.673344,0.076431,2.947399,0.512981,3.111607,0.099978,0,0.642553,1.148569,0,0.611178,1.210097
Gon4l,-0.455291251192497,0.060879565625908,0.0434882980302397,0.774207347442601,19.481581,20.010229,31.822224,27.861667,41.811479,31.835072,27.527819,32.309609,30.44672,45.681479,35.260273,39.515573,26.710408,27.924968,28.070035
Gzmm,Inf,Inf,Inf,Inf,2.804668,0,5.035047,2.246289,0,13.342234,17.153577,1.678052,2.184861,9.407621,7.215443,3.816445,0,4.98457,5.41264
Tprkb,-0.990631916136178,-0.162487834677364,0.337080081325056,-0.0170380502196286,12.025711,9.785142,16.887454,21.350447,22.521067,21.712724,30.18505,21.800114,15.012593,23.615205,31.648939,22.489574,23.895751,18.525667,15.323489
Fra10ac1,-0.438795531395224,0.349847258989191,1.05566296901239,0.195775763862629,8.47839,13.587282,7.019118,14.645983,38.017389,8.657901,23.888574,19.189268,4.874843,13.1625,16.697756,21.902954,11.492222,11.026842,11.306248
Msi1,-2.07729706676959,0.162596165522714,-Inf,-0.0644453840674175,0.924658,0,1.652466,4.367734,0.197996,0.463802,0,0.333551,2.017806,3.731727,0,8.301468,3.902203,3.659064,0
Lifr,-0.535841090740445,-1.18886885194623,-2.04071244357757,-1.69003699750337,56.051132,32.668999,29.966588,35.645396,117.834771,25.730974,19.750267,80.646779,79.0223,25.184701,31.919633,32.599172,81.26221,62.657514,30.597989
Arfgap3,0.708010006510576,0.929220845674893,0.546246563624871,1.3661615943633,10.450684,6.173094,9.090397,12.182483,2.193223,9.221806,9.342198,14.920413,10.026686,16.491801,17.222302,22.657619,6.397532,10.927371,32.362294
Prr14l,0.0344801780643242,-0.00122490835340508,-0.488349178405108,0.0157110786188131,21.663245,14.633995,16.428778,21.133684,12.452395,30.107664,15.077738,23.773512,19.43294,21.383237,23.127932,55.257143,21.151635,26.510367,21.534894
P2ry10b,-0.861440779044059,-0.339707985292497,-1.51546542172425,-0.632778985018872,7.231992,4.008928,11.373862,10.382816,6.701178,7.28057,4.595967,12.305949,13.552586,8.474069,11.34934,9.350528,13.139458,16.54082,33.151101
Eapp,1.21866973310257,-0.297956060951055,0.212076056449532,1.4377825751776,32.05993,19.747009,42.494356,11.205022,33.939538,21.181731,15.956869,22.587932,18.848632,37.318322,24.891953,27.890857,13.77547,22.534609,12.125851
Cpsf3,-0.45374288327523,-0.112028414303654,0.156462232428081,-0.370114526618928,51.837213,70.718492,79.617537,65.691314,62.658102,46.107133,79.128273,84.526828,72.360689,54.930846,78.746161,96.17145,70.99567,74.32385,132.040313
Mrps21,-0.77615051585657,-1.49989537354223,-0.186201177110329,-1.54459235569614,72.224953,49.338467,123.002517,43.733915,105.895092,9.808376,108.712558,66.462818,33.362872,42.399743,48.070408,98.066218,123.689221,104.637915,61.509714
Taf4b,2.35312622034303,2.58631358236673,-Inf,0.256897350851111,3.732713,4.560349,3.666881,4.387539,0.097873,2.301826,0,1.735013,1.488357,0.872965,1.366825,0,0.730572,2.325344,2.745237
Kcnn4,3.86511702190508,3.20967197758453,2.93542350077139,2.39657747771774,6.050136,0,1.010179,3.841108,6.489198,29.975225,3.176139,4.567638,3.993651,2.186204,3.487335,6.542273,0.415192,4.447846,9.987684
Rhob,-0.728332525571043,-0.500986528476264,-0.205812957179199,-0.503857448982409,2173.868827,2122.194922,3418.350534,2544.903385,3932.686488,1574.020432,3122.6794,3709.606176,4665.327692,2539.844138,2329.777843,2899.349883,3601.498779,2408.675456,1838.362367
Zfp747,-0.981812704586235,-0.553541250055756,-0.11189709338834,-1.03811236613546,15.841786,16.546316,16.496131,21.31703,26.943558,29.38018,28.951751,13.766067,29.673724,15.235484,21.90783,25.583749,31.286661,14.047792,55.145317
Ceacam2,-0.850991407482412,-2.00116664062289,-2.11157115501226,-1.12292953296311,1.956089,0,0.892162,0.881356,0.093595,6.207387,0.816425,2.476972,0,1.620045,0.71254,1.02327,3.528276,1.618748,0
Mdm4,-0.500266754649891,-0.4624867009654,-1.05998356429953,0.0140674720735556,96.236904,141.814726,78.431714,98.790361,113.770635,79.667833,65.290515,151.388203,108.988243,137.458523,140.114593,131.273402,136.124702,90.469525,172.517592
Cklf,-0.862927514917674,0.0436911593240175,-1.42613894763105,-0.569668571740172,39.830114,96.107766,48.092787,74.667389,97.425164,15.558179,26.95678,67.904874,71.69649,48.808031,75.229107,72.7718,72.440029,56.863056,105.482619
Slfn5,2.37930151893605,1.52104527148191,0.503323097404966,-0.437530679547649,36.373229,9.740067,10.121779,20.06416,0.501462,12.358885,9.909599,4.920203,9.183814,5.162153,5.450653,7.527599,6.991023,5.872773,9.373804
Dnajc8,-0.305049532896295,-0.468891856180596,-0.228896543661843,0.24668393090923,61.248698,89.340023,72.926889,54.673315,92.396682,55.708439,64.568574,75.368721,54.491722,89.781154,84.18846,75.934302,75.670381,71.558039,38.524655
Spcs3,-0.24686584017158,-0.602728235861321,-0.466854854222811,-0.18171398810383,47.500953,54.992515,55.046987,37.117359,42.853022,40.23329,40.782987,52.379321,52.096675,49.695262,50.524921,43.236932,56.365887,56.866176,41.429661
Slc30a7,-0.0817913696813562,-0.258427779981797,0.702703278689091,-0.0627711546483536,13.549218,0,7.566169,11.987852,20.213011,11.153306,23.338377,11.642185,17.329552,13.729031,15.190618,13.925677,14.339562,12.67717,52.218212
Atpif1,-0.358236041889832,-0.408308653277229,0.360387743586692,-0.361030838499984,84.661521,39.693545,64.147971,81.773523,84.44894,89.880945,139.319973,130.595659,74.177221,84.497673,74.124438,64.591435,108.524017,110.709219,159.947806
Tmem120b,-0.381214372008449,-0.895834812334229,0.74231677550722,0.0295147207785238,6.113206,21.535013,18.784202,4.279104,16.090139,10.133414,13.319429,6.984178,10.003283,8.126636,5.134502,8.122071,7.96207,9.675711,15.005428
Tle5,0.0665036669213529,-0.664057787689672,0.939325887432542,-0.30246788409775,112.521547,42.779769,104.396178,67.813285,89.682626,47.109715,206.054149,111.281061,68.118689,87.129293,114.870248,101.108206,107.452394,100.925699,157.882888
Vapb,0.322052993783149,0.215589570069036,-0.673660175284194,1.59917702593131,30.053863,13.739322,37.167472,27.915899,69.451779,10.487675,15.071649,41.405671,37.537692,72.83715,56.824502,36.765682,24.041009,28.484555,24.796297
Lclat1,0.305205477383962,0.292326655992069,0.00124875072086561,1.45726801777095,12.530842,14.052286,10.728255,12.419478,58.497235,4.521187,10.15033,15.828683,13.421707,27.847463,23.366936,23.549428,10.141548,12.199782,26.976665
Thnsl2,-1.73258652920249,-1.10165061376906,-1.62760829008552,-1.54311476129518,2.598248,0,2.125361,4.023567,25.863162,3.467067,2.794359,3.045345,4.661862,2.962902,3.316666,4.559551,8.634578,4.439617,6.240992
Kcnn2,0.431766294636568,1.55638656136886,-2.12838814286811,-0.00403365340637069,2.242173,0,2.375155,4.888927,1.586664,8.315204,0.380177,5.916416,0,1.657602,0,2.43192,1.662243,2.78895,14.784815
Tmem62,Inf,Inf,Inf,Inf,2.497463,0,5.707406,3.3992,23.089466,5.578576,18.298473,10.325714,19.023209,26.704958,2.509665,2.732537,0,6.313576,0.7618
Dedd2,0.328396417256387,-0.0459801263812058,0.25860982867617,0.0496197337516972,32.908338,28.566655,15.560276,25.386766,33.141749,32.623614,31.354371,32.73996,20.637891,27.126003,16.353413,20.448782,26.208899,27.304464,12.323305
Parp4,0.874217902658459,0.38069310739055,0.934451132168349,0.555135604856762,21.774087,9.706666,12.158848,15.465864,21.407643,19.204232,22.70241,14.285742,12.033025,17.453664,18.476263,14.180877,11.878843,17.266672,16.152508
Trim65,-0.682881132964998,-0.78473336640655,-0.797294474574363,-0.913297622353351,29.488382,21.036247,25.726688,27.478332,29.557952,23.277966,27.240125,36.866711,27.558991,25.135566,32.95786,34.807773,47.338953,38.190504,28.981239
Zfp867,-3.45722553169205,-1.38392176027208,-2.03699115040241,-1.47386980462437,0.818612,3.494429,3.673416,3.445123,1.427363,2.115746,2.190843,1.426547,1.299665,3.236888,2.129562,2.037812,8.990973,2.945099,0.263275
Sh3bp2,-0.861149877066913,-0.316836955371023,-0.290773085724819,0.327403579803724,48.609476,45.922979,74.843239,70.888446,115.302277,72.376766,72.180762,80.196477,100.07219,110.792709,83.75518,134.520442,88.29841,74.175526,60.040079
9130230L23Rik,1.98772456346123,1.31605002589906,-Inf,-5.74259812760988,26.157679,44.407174,8.390252,16.421205,2.274087,23.395441,0,8.937242,12.290094,0.12318,9.653427,4.509352,6.595299,15.753397,5.293518
Cggbp1,0.281269208825757,-0.0135522484252182,0.344693110624884,0.398044153623177,126.865358,82.715791,74.932211,103.417241,74.53686,73.130182,132.567036,54.904512,134.635473,137.561154,103.196144,73.192366,104.393289,75.188644,129.749382
Kdm2a,0.194379371531936,-0.0262776343914004,-0.31630949598774,-0.119562455485608,60.754674,77.634086,50.362304,52.138114,59.24814,39.228942,42.642929,66.132021,70.360094,48.873539,87.481878,92.443081,53.096473,89.816338,31.117476
Mgmt,0.981694161315197,0.855210261753411,0.324790757859281,1.58400759020507,2.648267,0,2.82991,2.425975,0,0.419797,1.679632,2.606723,2.739303,4.020464,1.70426,1.559718,1.341042,2.399978,0.627418
Mettl7a1,-0.260803559987707,-0.307149889980453,-1.03205057485487,-0.0558698139254517,33.940203,46.878692,71.564004,32.867207,37.395081,28.357039,19.885932,61.020946,46.0651,39.120612,47.514114,37.511431,40.665314,37.741209,39.611107
Xlr,0.277039398347597,-0.356838892282571,-0.534064306271987,-0.258672796083973,65.506525,52.948443,73.18609,42.215135,53.951845,27.894184,37.33516,43.576578,42.549637,45.187584,32.585382,56.15492,54.061413,63.169705,43.972396
Slc8a1,-1.46053287037569,-0.768692683717492,-1.55953722254609,-0.0510598374490934,33.51901,49.52828,65.526071,54.144685,37.132023,49.652797,31.295933,70.186284,64.7148,89.039937,65.987725,54.703496,92.247666,67.238099,39.833184
Zfp869,0.0566735114650958,-0.016194889309101,-0.164647135821987,0.998612054282037,53.475423,114.088715,62.679199,50.841535,107.562112,71.874505,45.870141,57.908532,114.025436,102.732057,83.929426,114.861574,51.415469,108.6259,47.83799
Tmem119,-0.709179823173151,-0.654599425860686,-0.723764332223929,-0.211798185496543,1417.649032,1263.04486,1863.61883,1472.309324,1947.177262,1147.86897,1403.389914,1797.234109,2080.957743,2001.223149,1934.969977,1866.049164,2317.678141,1721.524687,1566.308365
1600014C10Rik,0.218045424118991,-0.02132192686262,0.320911813701246,0.339627463829775,27.892263,54.958889,21.84732,23.628002,40.50829,20.382797,29.953641,29.450033,61.13592,30.344752,29.9556,39.76244,23.979799,26.46065,34.596791
Adam10,-0.651589880286639,-0.621219122533974,-0.638069976433437,0.0573995767952366,90.762394,161.604906,103.297082,92.693323,118.593403,61.233149,91.616952,147.568421,139.125453,148.365538,125.704105,135.013025,142.5785,137.703179,93.246864
Ankrd24,-0.0111600566568832,0.646345115280995,-0.0606318622502283,1.55914587637699,10.539229,8.580777,6.164864,16.62408,31.385361,10.171467,10.183952,16.662648,48.992735,31.298104,16.509718,10.609732,10.621072,9.321558,9.05898
Zscan22,-0.796121849781617,-0.366801595002203,-Inf,-0.671192726434559,7.748422,11.840604,4.712898,10.434017,5.777311,4.178703,0,10.759117,9.667966,8.449299,13.934672,16.339805,13.45457,7.060231,4.471585
Zfp771,0.10582243426349,0.555059615060638,-0.194175160371966,0.899341784389724,14.004349,14.424249,12.295556,19.120392,5.434971,14.82225,11.375085,8.058991,17.546827,24.273704,16.850648,16.818151,13.013892,11.640603,4.588656
Hmgb2,1.50888948420384,0.494828028367409,2.17462828312808,1.26798777746091,207.035163,113.782655,160.291005,102.513532,207.573429,143.477076,328.436534,164.363609,242.459952,175.196519,236.224038,138.002427,72.748345,137.2487,290.792831
Vmac,-1.45559521875094,-0.602071396603438,-0.421621504083274,0.455616577164285,4.037624,9.197356,0,7.295619,0,4.944002,8.267667,5.269545,3.293999,15.186509,3.38216,3.423056,11.073979,4.212202,2.389458
Phactr1,-0.780093591797993,1.84782339929975,2.58447932847598,2.349693208413,1.808329,0.73442,11.26329,11.177876,3.971596,2.405046,18.625795,12.866048,15.891545,15.828405,15.342365,4.298599,3.105339,6.712549,10.666501
Msra,0.162854176362878,-0.865311380671116,0.681378216760641,-2.12088838360558,22.645414,26.322859,14.909498,11.103799,12.763247,16.503126,32.439306,29.754559,9.316327,4.65056,16.269453,1.958132,20.228155,12.856344,5.973403
Zfp182,-2.06268526188556,-1.64403260718152,-1.00009263248668,-0.263769316937835,5.383469,3.263025,7.55007,7.195968,20.035235,6.180365,11.244353,12.741616,9.536593,18.732247,11.994067,18.0982,22.49015,14.222338,21.548033
Set,0.367153186555431,-0.380128419949351,0.111105815750418,0.274305421461607,162.542351,79.581542,138.270945,96.830541,107.386416,74.241119,136.10955,141.472414,144.19648,152.411092,133.88409,150.137091,126.020853,161.147447,126.409221
Kctd18,-2.96251211319671,-2.56736745130788,-2.68729828134144,-2.57961943310012,11.870277,5.83772,9.519084,15.6103,6.303873,8.109197,14.365094,21.295129,13.968557,15.478292,14.554379,25.451783,92.526442,13.544579,11.772527
Klhl18,-0.413501853775249,-0.323514048390699,-0.11485101945451,0.282162373717791,38.185872,42.412093,56.785445,40.64356,60.336078,23.676443,46.968379,57.369479,55.312153,61.846982,42.604257,44.729427,50.86033,33.722802,61.42662
Cadm4,-1.10014134646275,0.23788397119523,0.545353560478131,0.945087457589548,1.721962,0,0.352264,4.353207,1.229057,0,5.387247,3.266104,2.519018,7.107204,2.391521,0.237308,3.691468,1.517994,5.593101
Actn4,-0.239500289184548,-0.354408913159477,0.215216353932427,-0.194602227978665,54.693307,35.642862,61.330453,50.506031,71.743794,35.199032,74.957921,71.483478,55.632787,56.422178,62.027275,54.47078,64.570025,51.250167,43.253474
